No.,Time,Source,Destination,Protocol,Length,Rank,Info,Interval,RDAO,RDIO,SDIO,SDAO,label
1,0,fe80::212:7418:18:1818,ff02::1a,ICMPv6,64,,RPL Control (DODAG Information Solicitation),0,0,0,0,0,normal
2,0.008,fe80::212:7418:18:1818,ff02::1a,ICMPv6,64,,RPL Control (DODAG Information Solicitation),0,0,0,0,0,normal
3,0.013,fe80::212:7418:18:1818,ff02::1a,ICMPv6,64,,RPL Control (DODAG Information Solicitation),0,0,0,0,0,normal
4,0.014,fe80::212:7418:18:1818,ff02::1a,ICMPv6,64,,RPL Control (DODAG Information Solicitation),0,0,0,0,0,normal
5,0.014,fe80::212:7418:18:1818,ff02::1a,ICMPv6,64,,RPL Control (DODAG Information Solicitation),0,0,0,0,0,normal
6,0.045,fe80::212:7418:18:1818,ff02::1a,ICMPv6,64,,RPL Control (DODAG Information Solicitation),0,0,0,0,0,normal
7,0.046,fe80::212:7418:18:1818,ff02::1a,ICMPv6,64,,RPL Control (DODAG Information Solicitation),0,0,0,0,0,normal
8,0.046,fe80::212:7418:18:1818,ff02::1a,ICMPv6,64,,RPL Control (DODAG Information Solicitation),0,0,0,0,0,normal
9,0.047,fe80::212:7418:18:1818,ff02::1a,ICMPv6,64,,RPL Control (DODAG Information Solicitation),0,0,0,0,0,normal
10,0.047,fe80::212:7418:18:1818,ff02::1a,ICMPv6,64,,RPL Control (DODAG Information Solicitation),0,0,0,0,0,normal
11,0.048,fe80::212:7418:18:1818,ff02::1a,ICMPv6,64,,RPL Control (DODAG Information Solicitation),0,0,0,0,0,normal
12,0.057,fe80::212:7418:18:1818,ff02::1a,ICMPv6,64,,RPL Control (DODAG Information Solicitation),0,0,0,0,0,normal
13,0.059,fe80::212:7418:18:1818,ff02::1a,ICMPv6,64,,RPL Control (DODAG Information Solicitation),0,0,0,0,0,normal
14,0.068,fe80::212:7418:18:1818,ff02::1a,ICMPv6,64,,RPL Control (DODAG Information Solicitation),0,0,0,0,0,normal
15,0.071,fe80::212:7418:18:1818,ff02::1a,ICMPv6,64,,RPL Control (DODAG Information Solicitation),0,0,0,0,0,normal
16,0.078,fe80::212:7418:18:1818,ff02::1a,ICMPv6,64,,RPL Control (DODAG Information Solicitation),0,0,0,0,0,normal
17,0.091,fe80::212:7418:18:1818,ff02::1a,ICMPv6,64,,RPL Control (DODAG Information Solicitation),0,0,0,0,0,normal
18,0.091,fe80::212:7418:18:1818,ff02::1a,ICMPv6,64,,RPL Control (DODAG Information Solicitation),0,0,0,0,0,normal
19,0.092,fe80::212:7418:18:1818,ff02::1a,ICMPv6,64,,RPL Control (DODAG Information Solicitation),0,0,0,0,0,normal
20,0.092,fe80::212:7418:18:1818,ff02::1a,ICMPv6,64,,RPL Control (DODAG Information Solicitation),0,0,0,0,0,normal
21,0.1,fe80::212:7418:18:1818,ff02::1a,ICMPv6,64,,RPL Control (DODAG Information Solicitation),0,0,0,0,0,normal
22,0.111,fe80::212:7418:18:1818,ff02::1a,ICMPv6,64,,RPL Control (DODAG Information Solicitation),0,0,0,0,0,normal
23,0.133,fe80::212:7418:18:1818,ff02::1a,ICMPv6,64,,RPL Control (DODAG Information Solicitation),0,0,0,0,0,normal
